BET-XT
3/7/2025
Periodical adjustment
H2O|S.P.E.E.H. HIDROELECTRICA S.A.|449802567|122.0000|0.20|0.975000|1.000000|1.00|14.32
SNG|S.N.G.N. ROMGAZ S.A.|3854224000|5.9000|0.30|1.000000|1.000000|1.00|9.13
BRD|BRD - GROUPE SOCIETE GENERALE S.A.|696901518|21.8500|0.40|1.000000|1.000000|1.00|8.15
SNN|S.N. NUCLEARELECTRICA S.A.|301643894|46.6000|0.20|1.000000|1.000000|1.00|3.76
EL|SOCIETATEA ENERGETICA ELECTRICA S.A.|346443597|15.9000|0.50|1.000000|1.000000|1.00|3.69
DIGI|Digi Communications N.V.|100000000|62.8000|0.40|1.000000|1.000000|1.00|3.36
TGN|S.N.T.G.N. TRANSGAZ S.A.|188381504|24.3500|0.50|1.000000|1.000000|1.00|3.07
M|MedLife S.A.|531481968|5.6900|0.70|1.000000|1.000000|1.00|2.83
ONE|ONE UNITED PROPERTIES|3797654315|0.6450|0.50|1.000000|1.315274|1.00|2.16
LION|LION CAPITAL S.A.|507510056|2.8300|1.00|1.000000|1.000000|1.00|1.92
FP|FONDUL PROPRIETATEA|5668806128|0.4170|0.60|1.000000|1.000000|1.00|1.90
EVER|EVERGENT INVESTMENTS S.A.|961753592|1.4700|1.00|1.000000|1.000000|1.00|1.89
TEL|C.N.T.E.E. TRANSELECTRICA|73303142|45.7500|0.40|1.000000|1.000000|1.00|1.80
SIF4|LONGSHIELD INVESTMENT GROUP S.A.|784645201|1.6000|1.00|1.000000|1.000000|1.00|1.68
TTS|TTS (TRANSPORT TRADE SERVICES)|60000000|24.8500|0.70|1.000000|1.000000|1.00|1.40
INFINITY|INFINITY CAPITAL INVESTMENTS S.A.|500000000|2.0500|1.00|1.000000|1.000000|1.00|1.37
ATB|ANTIBIOTICE S.A.|671338040|2.8900|0.50|1.000000|1.000000|1.00|1.30
TRANSI|TRANSILVANIA INVESTMENTS ALLIANCE S.A.|2162443797|0.3700|1.00|1.000000|1.000000|1.00|1.07
AQ|AQUILA PART PROD COM|1200002400|1.3000|0.50|1.000000|1.000000|1.00|1.04
TRP|TERAPLAST SA|2179000358|0.5400|0.60|1.000000|1.000000|1.00|0.94
SFG|Sphera Franchise Group|38799340|40.2000|0.40|1.000000|1.000000|1.00|0.83
BVB|BURSA DE VALORI BUCURESTI SA|8049246|64.0000|1.00|1.000000|1.000000|1.00|0.69
WINE|PURCARI WINERIES PUBLIC COMPANY LIMITED|40117500|15.8400|0.80|1.000000|1.000000|1.00|0.68
COTE|CONPET SA|8657528|87.0000|0.40|1.000000|1.000000|1.00|0.40
AROBS|AROBS TRANSILVANIA SOFTWARE|871293609|0.9180|0.30|1.000000|1.000000|1.00|0.32
IMP|IMPACT DEVELOPER & CONTRACTOR S.A.|2365679951|0.2280|0.30|1.000000|1.000000|1.00|0.22
BNET|BITTNET SYSTEMS SA BUCURESTI|634176714|0.1970|0.60|1.000000|1.000000|1.00|0.10
ROCE|ROMCARBON SA|528244192|0.1740|0.40|1.000000|1.000000|1.00|0.05

BET-XT
7/17/2024
Operational adjustment TLV
SNP|OMV PETROM S.A.|62311667058|0.7820|0.30|0.786000|1.000000|1.00|15.20
H2O|S.P.E.E.H. HIDROELECTRICA S.A.|449802567|127.4000|0.20|0.975000|1.000000|1.00|14.78
TLV|BANCA TRANSILVANIA S.A.|798658233|28.8000|1.00|0.414000|1.148025|1.00|14.46
SNG|S.N.G.N. ROMGAZ S.A.|3854224000|5.9000|0.30|1.000000|1.000000|1.00|9.02
BRD|BRD - GROUPE SOCIETE GENERALE S.A.|696901518|21.4500|0.40|1.000000|1.000000|1.00|7.91
SNN|S.N. NUCLEARELECTRICA S.A.|301643894|47.1000|0.20|1.000000|1.000000|1.00|3.76
EL|SOCIETATEA ENERGETICA ELECTRICA S.A.|346443597|16.3000|0.50|1.000000|1.000000|1.00|3.73
DIGI|Digi Communications N.V.|100000000|65.0000|0.40|1.000000|1.000000|1.00|3.44
TGN|S.N.T.G.N. TRANSGAZ S.A.|188381504|25.6000|0.50|1.000000|1.000000|1.00|3.19
M|MedLife S.A.|531481968|5.7200|0.70|1.000000|1.000000|1.00|2.81
ONE|ONE UNITED PROPERTIES|3797654315|0.8750|0.50|1.000000|1.000000|1.00|2.20
EVER|EVERGENT INVESTMENTS S.A.|961753592|1.5100|1.00|1.000000|1.000000|1.00|1.92
LION|LION CAPITAL S.A.|507510056|2.7800|1.00|1.000000|1.000000|1.00|1.87
TEL|C.N.T.E.E. TRANSELECTRICA|73303142|47.7000|0.40|1.000000|1.000000|1.00|1.85
